,EarningsDate,Symbol,After/Before Market,Market_Cap,UnixDate,day1gainloss,day2gainloss,day3gainloss,day4gainloss,day5gainloss,day6gainloss,day7gainloss,day1spread,day2spread,day3spread,day4spread,day5spread,day6spread,day7spread,30dayvolume,day1prop,day2prop,day3prop,day4prop,day5prop,day6prop,day7prop
595,5/13/2020,AKRO,amc,532.86,1589328000,-1.349998474,-0.550001144,0,-0.11000061,0.879999161,-0.320001602,-0.339998245,2.920000076,1.200000763,1.395999908,1.029800415,2.479999542,0.869998932,1.704999924,5431782,0.029148629,0.044479878,0.041081914,0.0184028,0.049328195,0.028061509,0.044427409
596,5/13/2020,GPRK,amc,494.39,1589328000,-0.800000191,-0.349999905,-0.529999733,0.010000229,-0.190000534,-0.429999352,-0.109999657,0.860000134,0.403999805,0.585000038,0.429999352,0.489999771,0.677499771,0.460000038,7957777,0.032049654,0.014478541,0.02166962,0.034200506,0.028495018,0.022816422,0.041636251
597,5/13/2020,BLUNY,bmo,489.75,1589328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
598,5/13/2020,CNNEF,amc,461.42,1589328000,-0.079999924,-0.001499891,0.009799957,-0.039999962,-0.00999999,-0.029999971,-0.06889987,0.090800047,0.002399921,0.012099981,0.039999962,0.029999971,0.049299955,0.072099924,627926,0.022056739,0.002388817,0.011646277,0.01310664,0.045994273,0.009555266,0.024901023
599,5/13/2020,ACIU,bmo,454.72,1589328000,-0.609999657,0.330000401,0.099999905,0.149999619,-0.260000229,-0.019999981,0.130000114,0.649999619,0.549999714,0.300000191,0.480000019,0.350000381,0.370000362,0.640000343,3394278,0.036029754,0.04929443,0.03718346,0.015229748,0.022574757,0.01692083,0.027375778
600,5/13/2020,OSW,bmo,444.84,1589328000,-0.200000286,-0.299999714,-0.210000038,0.289999962,0.320000172,-0.429999828,-0.429999828,0.53000021,0.449999809,0.335000038,0.579999924,0.580000401,0.559999943,0.589999676,35842271,0.024788636,0.019256453,0.013289141,0.019251347,0.020495465,0.027047421,0.034604811
601,5/13/2020,DMTK,amc,430.2,1589328000,-0.272500038,-1.580000877,0.079999924,-1.050000191,-0.219999313,-0.710000038,0.31000042,1.232500076,1.580000877,0.460000038,1.050000191,0.679999352,1.449999809,2.18999958,1149909,0.054332995,0.034591433,0.020827735,0.024777613,0.02283572,0.122955817,0.074868533
602,5/13/2020,ITRN,bmo,359.21,1589328000,-1.859999657,0.089998245,-0.149999619,0.070001602,-0.100000381,-0.620000839,0.490001678,2.350000381,0.690000534,0.310001373,0.409999847,0.509998322,0.739999771,1.140001297,2052393,0.043540881,0.025930706,0.017671567,0.037990775,0.025592077,0.017017696,0.022840168
603,5/13/2020,FULC,bmo,350.51,1589328000,1.419999123,-0.840000153,3.109999657,0.579999924,-0.759999275,-0.430000305,0.990000725,4.949999809,4.220000267,3.550001144,2.059999466,1.229999542,0.909999847,1.659999847,1939025,0.180170962,0.105906319,0.023383401,0.022581452,0.12917162,0.010328902,0.023815062
604,5/13/2020,OTCM,amc,319.41,1589328000,0.049999237,0.325000763,-0.530000687,0.280000687,0.329999924,-0.049999237,-0.030000687,0.509998322,0.540000916,0.530000687,0.780000687,1.149999619,0.049999237,0.25,94675,0.029754423,0.025825191,0.015357803,0.011153948,0.046157909,0.008956958,0.030409295
605,5/13/2020,KEGX,amc,314.91,1589328000,0.33,-0.6,0.19,-0.05,0.06,-0.15,1.41,0.62,1.1,2.09,0.18,0.94,1.34,2.13,291800,0.013365319,0.012337217,0.062714188,0.010966415,0.019191227,0.047292666,0.060315284
606,5/13/2020,TARA,bmo,233,1589328000,0.020000458,-1.059999466,-2.289999008,-2.040000916,-0.545101166,-0.809999466,-0.190000534,3.140001297,1.809999466,3.629999161,3.550899506,1.079999924,1.690000534,1.38999939,265153,0.150890241,0.027723616,0.074847352,0.25415892,0.023578839,0.017246646,0.032551018
607,5/13/2020,AXU,amc,230.7,1589328000,-0.019999981,-0.139999986,-0.049999952,0,0,-0.029999971,0.099999905,0.120000005,0.149999976,0.129999995,0,0,0.129999995,0.154999971,31777018,0.040688085,0.022351342,0.026108649,0,0,0.045140579,0.042203929
608,5/13/2020,JMIA,bmo,228.69,1589328000,-0.639999866,-0.869999886,1.089999676,0.019999981,-0.350000381,0.559999943,-0.150000095,1.009999752,1.060099602,1.279999733,0.240000248,0.519999981,0.709999561,0.309999943,62330459,0.122471696,0.091916265,0.102182097,0.019888094,0.040212234,0.03367705,0.02322282
609,5/13/2020,VERU,bmo,164.39,1589328000,0.410000086,-0.269999981,-0.069999933,-0.050000191,-0.110000134,-0.099999905,0.360000134,0.800000191,0.590000153,0.230000019,0.160000086,0.180999994,0.480000019,0.619999886,11640357,0.166549102,0.17839891,0.02506985,0.021028908,0.018986531,0.034589833,0.092919916
610,5/13/2020,LGDTF,amc,157.72,1589328000,-0.024999976,0.026499987,-0.010999978,-0.029300034,0.025600016,0.00999999,0.014500022,0.129899979,0.042099953,0.053799987,0.043300033,0.08100003,0.034999967,0.06099999,10844815,0.063897632,0.01117677,0.037993087,0.024098982,0.037566063,0.023935217,0.017373095
611,5/13/2020,CXRXF,bmo,151.98,1589328000,0.269999981,0.029999971,0.319999933,0.00999999,-0.149999857,0.25999999,-0.0400002,0.269999981,0.029999971,0.319999933,0.049999952,0.149999857,0.309999943,0.340000153,368547,0.022748795,0.00432238,0.021427389,0.019492765,0.004479754,0.0080641,0.007746637
612,5/13/2020,CRHM,amc,146.56,1589328000,-0.069999933,-0.080000043,-0.049999952,0,0,-0.019999981,-0.019999981,0.160000086,0.13499999,0.08010006,0,0,0.049999952,0.059999943,3283044,0.056047376,0.028220152,0.013086026,0,0,0.009448548,0.014078093
613,5/13/2020,PRTH,amc,142.35,1589328000,0.059999943,-0.199999928,-0.129999995,0.130099893,-0.00999999,-0.030000091,-0.159999967,0.120000005,0.212499976,0.129999995,0.220000029,0.040000081,0.030099988,0.162299991,496930,0.059406757,0.037222546,0.031811322,0.014959854,0.0331596,0.024210653,0.018551909
614,5/13/2020,CDTX,amc,140.38,1589328000,-0.089999914,-0.140000105,0.159999847,0.140000105,0,-0.089999914,0.00999999,0.360000134,0.349999905,0.25999999,0.220000029,0.110000134,0.200000048,0.159999847,7792296,0.045719516,0.052796249,0.039704986,0.037458279,0.025553187,0.041086992,0.041276024
615,5/13/2020,PCOM,amc,135.53,1589328000,-1.320000172,-0.130000114,-0.229999542,-0.140000343,-0.279999733,-0.591899872,-0.109999657,1.43999958,0.31000042,0.420000076,0.31000042,0.5,0.6918993,0.579999924,1969681,0.040576114,0.026956649,0.031809719,0.0465055,0.034404556,0.019035062,0.023253512
616,5/13/2020,SMTS,amc,135.46,1589328000,-0.100000024,-0.003898978,-0.020000041,-0.035198987,0.028500021,-0.050000012,-0.001299977,0.108449996,0.045900047,0.040000021,0.050000012,0.059800029,0.050000012,0.009899974,607585,0.063944962,0.029553067,0.040214949,0.038822552,0.016298954,0.00729939,0.011010805
617,5/13/2020,ALT,amc,127.15,1589328000,0.360000134,0.450000048,0,-0.060000181,-0.020000219,-0.03000021,-0.039999962,0.799999714,0.605000019,0.130000114,0.140000105,0.100000143,0.130000114,0.130000114,28033959,0.208983255,0.10596905,0.016436708,0.018854882,0.012642417,0.014552993,0.013613703
618,5/13/2020,AGTC,bmo,119.8,1589328000,-0.360000134,-0.420000076,0.609999657,-0.180000305,0.199999809,0.010000229,0,0.779999733,0.490000248,0.669999599,0.4150002,0.289999962,0.230000019,0.121599913,5780167,0.070064239,0.054116083,0.087831026,0.041923702,0.039289003,0.014252875,0.023829761
619,5/13/2020,MNDJF,amc,111.61,1589328000,-0.120000005,0.006500006,0.008599997,0.009500027,0.082599998,-0.018299937,0.079899967,0.219500065,0.039999962,0.039999962,0.08009994,0.082599998,0.018299937,0.084900081,314101,0.037331941,0.036465978,0.038252027,0.05162989,0.044896387,0.004406226,0.054125902
620,5/13/2020,VEL,bmo,109.41,1589328000,-0.199999809,-0.24000001,0.0400002,-0.200000048,-0.079999924,-0.049999952,-0.25,0.519999981,0.25999999,0.200000048,0.299999952,0.239999771,0.320000172,0.429999828,5402512,0.039775386,0.025562923,0.0253334,0.159438054,0.00997573,0.011514458,0.018040312
621,5/13/2020,LINC,bmo,99.59,1589328000,-0.069999933,0.109999895,-0.019999981,-0.019999981,0.160000086,-0.019999981,-0.110000134,0.340099812,0.159999847,0.159999847,0.169999838,0.160000086,0.220000029,0.190000057,433970,0.174774754,0.028278452,0.062377584,0.101631449,0.008982188,0.03054589,0.03895661
622,5/13/2020,PANL,amc,93.92,1589328000,0.029999971,-0.00999999,-0.100000143,0.110000134,0.181200027,0.029999971,-0.039900064,0.380000114,0.149999857,0.3046,0.120000124,0.181200027,0.099999905,0.069900036,538666,0.026183201,0.01214853,0.038082968,0.030118849,0.016215985,0.010349642,0.017678859
623,5/13/2020,INWK,amc,84.39,1589328000,-0.2,-0.01,0.01,0.17,-0.15,-0.17,-0.08,0.22,0.16,0.12,0.17,0.2,0.22,0.21,7169900,0.025300213,0.027127296,0.03013989,0.030209626,0.021353157,0.0293449,0.029888841
624,5/13/2020,ISSC,amc,80.62,1589328000,-0.200000286,-0.316600323,0.006999969,0.255299807,0.140000105,0.070000172,-0.070000172,0.37100029,0.559999943,0.462500095,0.315300226,0.309900045,0.230000257,0.305000067,673115,0.049172875,0.019527124,0.0287826,0.025766771,0.020280338,0.003115367,0.039492509
625,5/13/2020,NMM,bmo,80.43,1589328000,-0.25,-0.309999943,-0.139999866,-0.079999924,0.450000286,-0.740000248,-0.589999676,0.619999886,0.454999924,0.609999657,0.589900017,0.450000286,1.025000095,0.817399502,4531052,0.035983476,0.022758512,0.023658082,0.017306577,0.021875715,0.04140054,0.037345411
626,5/13/2020,REKR,bmo,79.41,1589328000,-0.599999905,0,-0.039999962,0.200000048,0.020000219,0.100000143,0.130000114,0.879999876,0.110000134,0.199999809,0.2900002,0.156099796,0.150000095,0.370000124,2695824,0.107449151,0.020102203,0.041232291,0.049478749,0.062658393,0.01282465,0.056153146
627,5/13/2020,TMDI,amc,78.32,1589328000,-0.00999999,0.024899989,0.00999999,0.015200004,-0.001499996,-0.024999991,-0.025999993,0.047800004,0.079700023,0.021899998,0.025199994,0.048700005,0.03490001,0.035999984,49960943,0.070138968,0.153031699,0.01629703,0.013614815,0.105189187,0.023195939,0.023903492
628,5/13/2020,EPSN,amc,76.08,1589328000,0.029999971,-0.060000181,-0.00999999,-0.004999876,-0.003599882,0.004999876,-0.049999952,0.063600063,0.08280015,0.037299871,0.059999943,0.029999971,0.069999933,0.079999924,1242211,0.006972245,0.022879366,0.020910296,0.056910621,0.009193285,0.068175213,0.034263905
629,5/13/2020,EDAP,amc,72.57,1589328000,-0.349999905,0.065000057,-0.090000153,-0.00999999,0.069999933,-0.130000114,0.029799938,0.399999857,0.065000057,0.13499999,0.160700083,0.149800062,0.163400173,0.109799862,2904107,0.14193623,0.018160144,0.045844041,0.025134749,0.024354819,0.024834829,0.018580583
630,5/13/2020,UG,bmo,69.88,1589328000,-0.06000042,-1.069999695,0.25,-0.079999924,0.31000042,0.559300423,-0.400000572,1,1.159999847,2.159999847,0.770899773,0.850000381,1.140000343,0.460000038,165871,0.031066311,0.037752229,0.047729862,0.038264676,0.042177355,0.037444761,0.040157713
631,5/13/2020,BIOC,amc,67.62,1589328000,-0.211999893,0.105000019,-0.100000381,0.139000177,0.130000114,-0.226999998,0.238000154,0.937999725,0.339000225,0.300000191,0.324899673,0.300000191,0.25,0.45600009,54108988,0.057579362,0.022865942,0.015527975,0.02393826,0.010312242,0.012034655,0.03087439
632,5/13/2020,DMAC,amc,62.94,1589328000,0.089999914,0.189199924,-0.029999971,-0.080200195,-0.130000114,0.059999943,-0.09589982,0.369999886,0.380300283,0.220000029,0.359900236,0.21999979,0.21999979,0.189899683,908076,0.15952189,0.092309454,0.016512935,0.037453914,0.025459323,0.014466851,0.021677701
633,5/13/2020,BLNK,amc,54.43,1589328000,-0.149999976,0.190000057,-0.029999971,-0.01000011,0.050000072,-0.039999962,-0.019999981,0.215000033,0.25999999,0.060000062,0.040000081,0.090000033,0.077900052,0.100000024,5950818,0.065862374,0.160032957,0.028952826,0.023982585,0.026673308,0.012287386,0.02942419
634,5/13/2020,EYEN,amc,54.04,1589328000,-0.190000057,0.069999933,0.150000095,0.070000172,0.070000172,0.00999999,0.159999847,0.729900122,0.289999962,0.299999952,0.140000105,0.140000105,0.279999971,0.207399845,1114894,0.065154176,0.01523822,0.036955083,0.018067188,0.004488319,0.012430778,0.004622861
635,5/13/2020,FLL,amc,51.18,1589328000,-0.049999952,0.059999943,-0.030000091,0.110000014,0.019999981,-0.110000014,-0.100000024,0.240100026,0.080000043,0.13499999,0.189900041,0.069999933,0.159999967,0.129900098,6815282,0.052604426,0.036146853,0.026921263,0.027786524,0.020953058,0.042809087,0.017095551
636,5/13/2020,ALNA,bmo,50.99,1589328000,-0.090000033,-0.120000005,0.070000052,0.049999952,0.029999971,-0.019999981,0.190000057,0.289999962,0.25999999,0.11559999,0.090000033,0.099700093,0.149999976,0.306200027,10314463,0.023608597,0.032913299,0.027700812,0.012118808,0.011946235,0.015520246,0.047821588
637,5/13/2020,TGA,bmo,47.89,1589328000,0.011799991,-0.013000011,-0.036599994,0.007799983,-0.004200041,-0.061199963,-0.003500044,0.041500002,0.052900016,0.053599954,0.037400007,0.049499989,0.085900009,0.074299991,4987615,0.012465677,0.033062696,0.017535235,0.023025835,0.014126792,0.014840159,0.053121582
638,5/13/2020,EQ,amc,43.11,1589328000,-0.003900051,0.109999895,-0.099999905,0.419999838,0.324999809,-0.074300051,-0.079999924,0.447999954,0.214999914,0.299000025,0.419999838,0.363300085,0.237099886,0.379999876,632545,0.016414642,0.049960082,0.018046147,0.032987376,0.072731584,0.006503885,0.03321819
639,5/13/2020,IOR,amc,41.87,1589328000,0,0,-0.751899719,0,0,0.219599724,0,0,0,0.751899719,0,0,0.341500282,0,22376,0.018278513,0.034322488,0.02234537,0,0,0.085046478,0.013496604
640,5/13/2020,HTGM,amc,41.3,1589328000,-0.772500038,-0.283500195,-0.156000137,-0.194999695,0.266999722,-0.269999981,-0.37349987,0.944999695,0.375,0.897000313,0.571500301,0.940499783,0.433499813,0.825000286,2302395,0.039071054,0.027170403,0.042071843,0.031239644,0.070183005,0.017041819,0.02672174
641,5/13/2020,NEON,bmo,41.17,1589328000,-0.869999886,-0.53000021,-0.109999657,-0.100000381,-0.329999924,1.5,-0.210000038,1.230000019,0.53000021,0.670000076,0.610000134,0.699999809,1.539999962,0.490000248,5242680,0.052337354,0.020391479,0.030429856,0.039037286,0.051837038,0.049128118,0.015629602
642,5/13/2020,NTWK,bmo,37.95,1589328000,0.279999971,0.159999847,-0.059999943,0.00999999,0.184999943,0.005000114,-0.179999828,0.549900055,0.264999866,0.139999866,0.159999847,0.299999952,0.045000076,0.240499973,1371502,0.110268888,0.048687497,0.021241675,0.024344842,0.067754914,0.003311698,0.030742937
643,5/13/2020,BKTI,amc,37.7,1589328000,0.25999999,0.015000105,-0.140000105,0,0,0.210000038,-0.049999952,0.370000124,0.03000021,0.279999971,0,0,0.299999952,0.139999866,684735,0.023924584,0.017117571,0.037145757,0,0,0.029358803,0.019357854
644,5/13/2020,RKDA,amc,37.16,1589328000,-0.119999886,-0.379999638,0.549999714,-0.179999828,-0.049999714,0,0.070000172,0.529999733,0.633399963,0.575200081,0.239999771,0.259999752,0.260000229,0.217600346,4274762,0.041035501,0.086281529,0.105493358,0.014444547,0.019582377,0.018332249,0.01764145
645,5/13/2020,FNJN,bmo,36.94,1589328000,0.08,-0.06,0,-0.0511,0.06,0.05,-0.03,0.09,0.11,0.055,0.08,0.07,0.11,0.09,1772678,0.042508002,0.131323342,0.03308892,0.016961343,0.038239319,0.017509102,0.025249368
646,5/13/2020,BBQ,amc,32.46,1589328000,-0.060000181,0.020000219,0.059999943,0.154999971,0.289799929,-0.269999981,-0.120000124,0.239100218,0.2651999,0.299999952,0.25,0.296200037,0.339999914,0.130000114,806499,0.009249856,0.017928107,0.017373859,0.022231894,0.015874787,0.034188511,0.009331692
647,5/13/2020,PMD,amc,31.98,1589328000,-0.160000324,-0.230000019,-0.050000191,-0.129999638,-0.110000134,0.079999924,-0.279999733,0.409900188,0.570000172,0.140000343,0.380000114,0.279900074,0.260000229,0.389999866,827521,0.009617883,0.047070709,0.017507713,0.069084652,0.007893455,0.036389409,0.044882245
648,5/13/2020,ICCC,amc,30.38,1589328000,-0.25,-0.049899578,-0.039999962,-0.039899826,-0.31000042,-0.09499979,0.089900017,0.289999962,0.113600254,0.21999979,0.069600105,0.712300301,0.199999809,0.199999809,541811,0.009948118,0.037843455,0.036529343,0.01147079,0.126097477,0.014331566,0.017757115
649,5/13/2020,WVVI,amc,29.48,1589328000,-0.429999828,-0.019999981,-0.059999943,-0.040299892,0.045000076,-0.059999943,0.099999905,0.539999962,0.139400005,0.230000019,0.14989996,0.369999886,0.400000095,0.389999866,187364,0.038454559,0.019443436,0.017975705,0.023878653,0.026947546,0.033288145,0.061687411
650,5/13/2020,WLMS,amc,28.09,1589328000,-0.019999981,0,-0.019999981,-0.032999992,-0.00999999,-0.032999992,0,0.049999952,0,0.019999981,0.052999973,0.025000095,0.103000045,0,575706,0.017319604,0,0.036824351,0.020583423,0.003790129,0.019826092,0
651,5/13/2020,PATI,amc,28,1589328000,0,0,-0.025000572,0.340000153,0.289899826,-0.06000042,-0.05739975,0,0,0.220000267,0.399999619,0.289899826,0.225000381,0.14260006,96456,0.001710625,0.002747367,0.023834702,0.071535208,0.043646844,0.050831467,0.023876172
652,5/13/2020,ATOS,bmo,26.5,1589328000,-0.080000043,0.029999971,0.029999971,0.049999952,0.00999999,-0.01000011,-0.099999905,0.189999938,0.180000067,0.102200031,0.079999924,0.409999967,0.099000096,0.139999866,31805398,0.009173097,0.007534979,0.007603961,0.00690452,0.031918921,0.002912839,0.006035674
653,5/13/2020,WTT,bmo,24.78,1589328000,0.019999981,-0.057499945,0.005100012,0.002499998,-0.001999974,0.041000009,-0.055500031,0.099999964,0.069999933,0.079999983,0.05250001,0.060000002,0.080000043,0.060000002,551991,0.071379787,0.048859492,0.055383149,0.021449625,0.034962527,0.016130698,0.009190367
654,5/13/2020,HCAP,bmo,24.54,1589328000,0.049999952,0.099999905,0,-0.009999752,-0.079999924,-0.029999971,-0.029999971,0.113099813,0.126100063,0.050000191,0.059999943,0.230000019,0.070000172,0.139999866,751244,0.016269015,0.028017528,0.052699256,0.018669034,0.025674747,0.027620853,0.031819223
655,5/13/2020,EFOI,bmo,24,1589328000,0.069999933,-0.073499918,-0.049999952,-0.175000072,-0.065999985,0.042000055,0.044999957,1.150000095,0.124999881,0.425000072,0.447000146,0.689499974,0.312000036,0.228999972,5545250,0.490119652,0.01591362,0.03084081,0.026239574,0.104074298,0.039201479,0.016742978
656,5/13/2020,CNFR,amc,22.04,1589328000,-0.289999962,0,0.006799936,0,0.299999952,-0.050000191,0.49000001,0.289999962,0,0.006799936,0,0.299999952,0.050000191,0.539999962,67181,0.041604025,0.011848588,0.01015168,0.002977032,0.003810601,0.010553579,0.004495319
657,5/13/2020,RMED,amc,21.72,1589328000,-1.572500229,0.25,-4,3.75,-0.25,-0.050001144,-1.002500534,3.629999161,1.25,4,6.312475204,3,3.75,1.872499466,232504,0.03036937,0.022692083,0.086290989,0.289203627,0.0077332,0.018554519,0.008348243
658,5/13/2020,PDSB,bmo,19.2,1589328000,-0.036800027,-0.031639993,0.033999979,-0.028100014,0.019899964,-0.061399996,-0.028599977,0.099899948,0.078799963,0.06400001,0.065499961,0.060000002,0.072399974,0.0625,29662150,0.007720951,0.006409414,0.008118056,0.005205422,0.006464501,0.006150026,0.006087826
659,5/13/2020,APVO,bmo,17.26,1589328000,-0.49,-0.75,1,1.0271,-0.035,0.12,-0.14,1.14,1.15,2.5388,1.28,0.47,0.2898,0.2652,4106971,0.051666788,0.072228657,0.301877466,0.090630053,0.0205738,0.009346548,0.007729541
660,5/13/2020,BOXL,amc,14.34,1589328000,-0.113200009,-0.057200015,0,-0.051999986,0.032599986,0.01910001,-0.011000037,0.146800041,0.104999959,0.049000025,0.117900014,0.119499981,0.130200028,0.060099959,17114852,0.023944759,0.025111406,0.003996587,0.017145109,0.025628735,0.022994823,0.010354632
661,5/13/2020,AVGR,amc,14.3,1589328000,-0.006000012,-0.015300006,-0.010899991,0.012199998,-0.002400011,0.015300006,0.00150001,0.038300008,0.031599998,0.019999981,0.0273,0.026900023,0.037699997,0.016000003,77204061,0.044795791,0.040720785,0.03178939,0.04871473,0.038057091,0.05880859,0.046760571
662,5/13/2020,INBP,amc,12.69,1589328000,-0.020000011,0.040000021,0.030000001,0.030000001,0.005400002,0.018999994,-0.024000019,0.034999996,0.070000023,0.030000001,0.030000001,0.020000011,0.018999994,0.024000019,300325,0.01057188,0.102175976,0.027969699,0.016981603,0.027613419,0.01398485,0.021976192
663,5/13/2020,DMPI,bmo,11.79,1589328000,-0.098,0.059,0.066,-0.002,0.01,0.034,0.005,0.15,0.09,0.075,0.03,0.048,0.059,0.017,7597100,0.123415514,0.099880217,0.116820892,0.047834042,0.062142133,0.070619052,0.004041016
664,5/13/2020,ANY,amc,11.32,1589328000,-0.25,-0.180000067,0.49000001,0,-0.060000062,0.040000081,0.049999952,0.330000043,0.400000095,0.780000091,0.170000076,0.13499999,0.254999995,0.399999976,7153317,0.031441498,0.040112021,0.191154258,0.029985949,0.021946043,0.054010189,0.124615615
665,5/13/2020,TCON,amc,11.15,1589328000,-0.099999905,0.110000134,-0.069999933,0,-0.039999962,0.029999971,0.00999999,0.349999905,0.470000029,0.310000062,0.120000005,0.15989995,0.179999948,0.100000024,4806063,0.087179049,0.078899299,0.086294333,0.025613272,0.015559305,0.025413941,0.013423669
666,5/13/2020,BBI,amc,11.04,1589328000,0.019999981,-0.034999967,-0.090000033,-0.030000091,0.169999957,-0.004999995,-0.024999976,0.539999962,0.079999924,0.120000005,0.129999995,0.209999919,0.090000033,0.109999895,3251599,0.380948573,0.020449631,0.020759017,0.043132625,0.057143578,0.008911308,0.01484931
667,5/13/2020,NSYS,amc,9.13,1589328000,-0.099999905,-0.159900188,0,0,0,0,0.019999981,0.099999905,0.219799995,0,0,0,0,0.25,69877,0.014224995,0.026303362,0.007298539,0.007742176,0.009416546,0.004221704,0.034560728
668,5/13/2020,ACFN,amc,7.29,1589328000,0.006999999,0.003000006,0.013000011,0.010000005,0.010000005,0.022,-0.003000006,0.017000005,0.003000006,0.030000001,0.065999985,0.010000005,0.022,0.020000011,1260862,0.064754906,0.00043621,0.026779299,0.210367986,0.008723397,0.000991385,0.122569322
669,5/13/2020,GBR,amc,6.23,1589328000,-0.018999994,0.01000005,-0.021300018,0,0,0.049499989,0.022300005,0.070000052,0.074000001,0.071999967,0,0,0.08039999,0.047800004,3127877,0.026848242,0.003639529,0.021855399,0,0,0.058243019,0.007572229
670,5/13/2020,IPWR,bmo,3.75,1589328000,0.089999914,-0.039799929,0.059999943,0.01609993,0.029999971,-0.140000105,0.059999943,0.119999886,0.150000095,0.109999895,0.152199984,0.160000086,0.172500134,0.304999828,2486656,0.009793876,0.013250727,0.005044928,0.007108341,0.011624044,0.017768039,0.101448693
671,5/12/2020,TM,bmo,31200,1589241600,-1.37,0.4,1.12,0.07,-1.87,-0.57,0.45,2.345,0.91,1.585,0.975,2.02,1.1,1.12,6707352,0.052966804,0.026708305,0.032237163,0.021878679,0.019595811,0.018630154,0.028251984
672,5/12/2020,DUK,bmo,27450,1589241600,-0.61000061,0.210006714,0.290000916,-0.580001831,-3.11000061,0.309997559,-0.100006104,1.780006409,1.939994812,1.569999695,1.409996033,3.324996948,1.080001831,1.668998718,110292417,0.031957809,0.035580216,0.026068945,0.031114904,0.03247682,0.025214961,0.026724258
673,5/12/2020,HMC,bmo,26360,1589241600,-0.58,-0.08,0.22,0.06,-0.17,-0.16,0.11,0.69,0.28,0.29,0.24,0.26,0.255,0.34,27455349,0.03825149,0.046055834,0.021955612,0.017478962,0.012517306,0.015298549,0.020015444
674,5/12/2020,ALC,amc,20180,1589241600,-1.459999084,0.649997711,-0.299999237,0.17999649,0.209999084,0.38999939,0.270000458,1.597000122,1,0.920001984,1.060001373,0.88999939,1.32000351,0.590000153,43805771,0.030999158,0.023748013,0.028003365,0.034575079,0.031803778,0.063600387,0.037173116
675,5/12/2020,EC,bmo,18940,1589241600,-0.37,0,0.36,0.06,-0.14,-0.29,0.65,0.49,0.23,0.438,0.38,0.36,0.63,0.72,44920427,0.022567016,0.024014197,0.024414438,0.030963107,0.024525323,0.031759894,0.027473982
676,5/12/2020,SSDOY,bmo,18530,1589241600,-0.94,-1.48,0.56,-0.72,1.4,0.98,-0.58,1.14,2.42,1.21,0.8,2.08,1.64,0.86,1204200,0.029480153,0.030144494,0.024829762,0.017272878,0.015612025,0.028566683,0.026158445
677,5/12/2020,XP,amc,17830,1589241600,-0.51999855,0.720001221,0.140001297,1.040000916,0.129999161,-0.850000381,0.200000763,1.340000153,1.469999313,0.939100266,1.359998703,1.284900665,1.25,0.832401276,48759868,0.023596167,0.0252191,0.012483278,0.024457839,0.054757285,0.020991792,0.014003217
678,5/12/2020,SOMLY,bmo,14270,1589241600,0,-0.43,-0.29,-0.33,0.38,0.09,0.17,0.17,0.49,0.57,0.33,0.65,0.27,0.37,659800,0.027432555,0.030009094,0.057441649,0.02955441,0.019248257,0.014852986,0.018187329
679,5/12/2020,KNBWY,bmo,13540,1589241600,0.23,-0.05,-0.34,-0.11,0.11,0.15,-0.56,0.42,0.1,0.54,0.19,0.49,0.47,0.56,1589300,0.02334361,0.01768074,0.022651482,0.008997672,0.014094255,0.022651482,0.012961681
680,5/12/2020,KUBTY,bmo,12210,1589241600,-0.26,0.75,2.07,-0.86,-0.63,-0.06,0.3,1.11,1.06,2.44,1.46,1.27,1.19,1.22,1000300,0.034189743,0.023392982,0.035489353,0.016495051,0.015495351,0.036489053,0.024092772
681,5/12/2020,IR,bmo,11130,1589241600,-0.05,0.2,0.96,-0.06,-0.46,0.08,-0.38,2,1.18,1.244,0.685,0.7,0.87,0.98,102123965,0.054855978,0.028182014,0.018310971,0.016702622,0.014841159,0.020308681,0.017268434
682,5/12/2020,OPHLY,amc,10480,1589241600,0.08,0,-0.42,-0.18,0.57,-0.12,-0.24,0.13,0.2,0.43,0.22,0.7,0.29,0.25,651600,0.69582566,0.073357888,0.003069368,0.003990178,0.004910988,0.004910988,0.006752609
683,5/12/2020,AHKSY,amc,9630,1589241600,-0.11,-0.17,0.24,-0.13,-0.41,-0.12,-0.46,0.3,0.27,0.35,0.32,0.41,0.28,0.67,2859100,0.015844147,0.022454619,0.018537302,0.017033332,0.013640656,0.023888636,0.02032108
684,5/12/2020,DT,bmo,6950,1589241600,0.670001984,1.279998779,-1.199998856,0.879999161,0.329999924,0.449998856,1.270000458,3.159999847,2.589998245,1.590000153,1.670000076,1.199998856,1.300001144,2.239999771,56336143,0.087485116,0.066477075,0.048866693,0.043626593,0.019600685,0.020474192,0.020087815
685,5/12/2020,LOGI,amc,5890,1589241600,-2.119998932,0.949996948,1.369998932,-0.200000763,0.590000153,0.039997101,-0.209999084,2.330001831,1.525802612,1.489997864,1.099998474,1.180000305,0.859996796,0.840000153,13249226,0.202846491,0.147851278,0.047909818,0.028800475,0.028725074,0.029015431,0.03347939
686,5/12/2020,TMICY,bmo,5790,1589241600,0.17,0.15,0.11,-0.26,-0.19,0.69,-0.08,0.17,0.27,0.24,0.26,0.45,0.85,0.61,193900,0.003610108,0.005157298,0.010314595,0.006188757,0.012893244,0.016503352,0.006704487
